order_id,order_date,customer_id,customer_name,customer_email,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_region,shipping_city,shipping_cost,shipping_method,payment_method,payment_status,transaction_id,rating,review_text,return_flag,return_reason
ORD0001661,2024-10-24,CUST01249,Amit Kumar,amit.kumar@hotmail.com,Standard,Phone Stand,5,816.02,0.29,West,Kolkata,43.81,,Credit Card,Paid,TXN92950,5,Will buy again,False,
ORD0000074,2023-07-04,CUST02722,Alok Malhotra,alok.malhotra@hotmail.com,Standard,USB Cable,10,192.24,0.14,East,Pune,70.87,Express,UPI,Pending,TXN47780,3,Average,False,
ORD0001844,2023-09-13,CUST02609,Suresh Yadav,suresh.yadav@rediffmail.com,Gold,Desk Lamp,-5,1529.9,0.04,North,Jaipur,41.93,Standard,UPI,Paid,TXN44544,,Good value,False,
ORD0000771,2023-12-27,CUST02147,Amit Singh,amit.singh@gmail.com,Standard,Desk Lamp,1,1528.48,0.12,North,Pune,68.16,Standard,UPI,Paid,TXN79815,5,Late delivery,False,
ORD0017602,2024-12-10,CUST02797,null,null@hotmail.com,Standard,Headphones,8,3045.27,0.34,South,Hyderabad,97.2,Pickup,Debit Card,Failed,TXN23158,4,Good value,False,
ORD0001286,2023-08-13,CUST01802,Priya Joshi,priya.joshi@yahoo.com,Standard,Headphones,7,3904.6,0.02,North,Jaipur,19.84,Standard,UPI,Paid,TXN13585,5,Damaged,False,
ORD0017725,2024-01-23,CUST02083,Shweta Verma,shweta.verma@hotmail.com,Standard,Router,2,3127.84,0.1,South,Pune,32.85,Standard,Credit Card,Chargeback,TXN45513,1,Damaged,Y,Not needed
ORD0014282,2024-03-20,CUST00161,Kavita Yadav,kavita.yadav@gmail.com,Standard,Router,5,3344.17,0.01,East,Chennai,74.55,Standard,Debit Card,Pending,TXN78594,4,,False,
ORD0015100,2024-09-28,CUST01250,Meera Sharma,meera.sharma@yahoo.com,Standard,Phone Stand,1,779.68,0.22,East,Chennai,92.46,Pickup,NetBanking,Paid,TXN38192,5,Damaged,False,
ORD0001942,2024-06-02,CUST02153,Suresh Reddy,suresh.reddy@gmail.com,Silver,Smart Watch,2,6866.69,0.09,South,Chennai,78.59,Standard,NetBanking,Paid,TXN10439,5,NA,False,
ORD0019633,2024-01-05,CUST01919,Raj Joshi,raj.joshi@gmail.com,Silver,Power Bank,7,2135.06,0.24,West,Chenna,54.97,Standard,Credit Card,Paid,TXN46053,3,Not satisfied,False,
ORD0017299,invalid,CUST01097,unknown,unknown@yahoo.com,Silver,Router,1,3442.35,0.4,South,Lucknow,81.94,Standard,NetBanking,Paid,TXN39611,3,Good value,False,
ORD0010835,2024-08-01,CUST00187,Pooja Reddy,pooja.reddy@gmail.com,Premium,External HDD,1,6593.85,0.28,West,Pune,93.5,Express,Wallet,Paid,TXN54130,4,???,False,
ORD0008266,2023-03-01,CUST00540,Rahul Singh,rahul.singh@gmail.com,Gold,Laptop,3,47203.84,0.06,North,Kolkata,3.46,Express,Debit Card,Paid,TXN59537,5,Average,False,
ORD0003398,2024-01-09,CUST02785,,,Standard,USB Cable,2,197.79,0.27,West,Chennai,3.09,Standard,COD,Paid,TXN26131,5,Great product!,False,
ORD0015939,2023-08-24,CUST00049,Suresh Singh,suresh.singh@yahoo.com,Silver,External HDD,6,6497.43,0.1,West,Bangalore,95.43,Express,Debit Card,Paid,TXN94834,5,Good value,False,
ORD0009680,2023-04-11,CUST02199,Vikas Kumar,vikas.kumar@gmail.com,Standard,Power Bank,2,2060.2,0.34,East,Lucknow,32.34,Same Day,NetBanking,Pending,TXN82622,5,Average,False,
ORD0005065,2023-03-17,CUST01848,Alok Yadav,alok.yadav@gmail.com,Standard,Headphones,1,3760.33,,East,Chennai,61.61,Express,UPI,Paid,TXN97022,5,Poor quality,False,
ORD0017533,2023-03-11,CUST00759,Priya Gupta,priya.gupta@rediffmail.com,Standard,Tablet,-5,,0.25,North,Mumbai,46.83,Pickup,COD,Pending,TXN62891,5,Excellent!,N,
ORD0004028,2023-02-01,CUST02476,Anjali Verma,anjali.verma@gmail.com,New,Gaming Chair,6,free,0.25,North,Hyderabad,48.92,Standard,Credit Card,Paid,TXN98952,4,Average,False,
ORD0018231,2024-10-25,CUST02082,Amit Reddy,amit.reddy@hotmail.com,Standard,Headphones,6,3108.83,0.37,East,Ahmedabad,98.06,Standard,UPI,Paid,TXN48596,2,Damaged,False,
ORD0017607,2024-07-18,CUST01792,Pooja Verma,pooja.verma@hotmail.com,Silver,Power Bank,1,1801.59,0.26,South,Bangalore,95.34,Express,Wallet,Pending,TXN48446,4,NA,False,
ORD0011572,2024-06-27,CUST01860,Vikas Kumar,vikas.kumar@rediffmail.com,Gold,Phone Stand,9,857.45,0.14,South,Mumbai,73.55,Standard,Debit Card,Chargeback,TXN95268,0,,False,
ORD0005898,2024-11-17,CUST02286,Kavita Gupta,kavita.gupta@yahoo.com,New,External HDD,8,6806.98,0.4,North,Hyderabad,86.97,Same Day,Credit Card,Paid,TXN58855,5,Average,N,
ORD0016007,2023-07-12,CUST01102,Ritu Patel,ritu.patel@rediffmail.com,,Webcam,9,3186.57,0.18,North,Lucknow,76.97,Standard,Credit Card,Paid,TXN66263,,Will buy again,False,
ORD0003964,2023-03-05,CUST00102,Amit Yadav,amit.yadav@rediffmail.com,Silver,Desk Lamp,two,1640.37,0.24,West,Kolkata,82.75,Standard,Credit Card,Paid,TXN99003,5,Poor quality,False,
ORD0003938,2023-11-13,CUST01831,Vikas Kumar,vikas.kumar@gmail.com,Silver,Power Bank,3,2205.78,0.31,North,Chennai,39.21,Standard,Credit Card,,TXN55070,4,Late delivery,False,
ORD0011118,2023-07-14,CUST00491,Sunil Verma,sunil.verma@hotmail.com,Gold,Phone Stand,10,894.31,,South,Lucknow,36.14,Express,Credit Card,Pending,TXN43229,5,NA,False,
ORD0019659,2024-09-04,CUST02475,Priya Verma,priya.verma@gmail.com,Silver,Mouse,7,834.58,0.25,South,Hyderabad,22.38,Standard,Debit Card,Paid,TXN87869,5,Good value,False,
ORD0001111,2024-01-21,CUST02669,Rahul Kumar,rahul.kumar@rediffmail.com,Standard,Router,7,2865.65,0.05,East,Ahmedabad,64.96,Express,Credit Card,Pending,TXN62802,5,,False,
ORD0004415,2023-07-25,CUST01945,Pooja Reddy,pooja.reddy@rediffmail.com,Silver,Printer,3,-12000,,North,Ahmedabad,85.47,Standard,Debit Card,Paid,TXN24885,4,Great product!,False,
ORD0011063,2024-05-11,CUST01747,Rahul Joshi,rahul.joshi@rediffmail.com,Silver,Speakers,3,4283.84,0.29,West,Lucknow,36.68,Express,UPI,Paid,TXN24876,4,Excellent!,False,
ORD0013373,2024-07-27,CUST01087,Ritu Verma,ritu.verma@rediffmail.com,Standard,Webcam,2,-3000,0.35,South,Pune,58.19,Standard,Debit Card,Paid,TXN90484,5,Average,False,
ORD0019848,2024-04-25,CUST00590,Vikas Patel,vikas.patel@gmail.com,Standard,Power Bank,9,1772.61,0.17,South,Lucknow,8.8,Same Day,COD,Paid,TXN69860,2,Will buy again,False,
ORD0017009,2024-10-01,CUST00528,Shweta Joshi,shweta.joshi@hotmail.com,Standard,Phone Stand,3,705.47,0.35,East,Kolkata,67.34,Standard,UPI,Paid,TXN16565,5,,False,
ORD0003147,2024-11-22,CUST02244,Vikas Reddy,vikas.reddy@yahoo.com,Premium,External HDD,6,5922.88,0.16,West,Chennai,55.3,Standard,NetBanking,Pending,TXN62728,3,NA,False,
ORD0001378,2023-06-03,CUST02518,,user@domain,Standard,Power Bank,1,2211.02,0.31,South,Delhi,44.64,Standard,NetBanking,Paid,TXN33590,4,Good value,False,
ORD0017948,2023-10-14,CUST02602,Meera Reddy,meera.reddy@rediffmail.com,Gold,Phone Stand,-1,912.19,0.25,North,Bangalore ,60.72,Express,Credit Card,Paid,TXN91993,3,Damaged,,
ORD0007508,,CUST01534,Raj Malhotra,raj.malhotra@yahoo.com,Silver,Tablet,6,22475.4,0.36,North,Bangalore,80.91,Express,Wallet,Paid,TXN91193,5,Excellent!,False,
ORD0000145,2023-12-07,CUST01760,Priya Singh,priya.singh@gmail.com,Standard,External HDD,9,6524.63,0.29,East,Kolkata,36.75,Standard,Credit Card,Chargeback,TXN53774,5,,False,
ORD0006193,2024-06-15,CUST02975,Vikas Verma,vikas.verma@rediffmail.com,Silver,Smart Watch,4,N/A,0.22,West,Bangalore,25.83,Standard,Wallet,Paid,TXN15009,5,,False,
ORD0003515,2023-07-18,CUST01058,Suresh Patel,suresh.patel@hotmail.com,Standard,Tablet,6,24059.77,0.2,East,Hyderabad,9.49,Standard,NetBanking,Refunded,TXN49849,3,Damaged,False,
ORD0019050,2023-09-02,CUST00525,Meera Malhotra,meera.malhotra@hotmail.com,Gold,Webcam,9,3409.92,0.36,East,Chennai,51.19,Standard,UPI,Pending,TXN48180,5,Average,False,
ORD0007273,2024-04-28,CUST00272,Neha Kumar,neha.kumar@gmail.com,Standard,Smart Watch,2,contact,0.08,North,Bangalor,46.14,Standard,Debit Card,Paid,TXN29841,5,Poor quality,False,
ORD0006072,2023-07-19,CUST01808,,,Silver,Phone Stand,3,736.81,0.06,South,Chennai,64.79,Standard,Credit Card,Paid,TXN39494,3,???,False,
ORD0014178,2024-09-07,CUST01385,Alok Singh,invalid@@,Gold,Phone Stand,9,875.97,0.13,North,Lucknow,46.5,Standard,Credit Card,Refunded,TXN11576,5,Not satisfied,False,
ORD0016303,2023-01-22,CUST01682,Kavita Joshi,kavita.joshi@yahoo.com,Silver,External HDD,1,6046.67,0.03,South,Mumbai,65.74,Standard,Debit Card,Paid,TXN17576,5,Will buy again,False,
ORD0015329,2023-02-06,CUST02175,Anjali Malhotra,anjali.malhotra@gmail.com,Standard,Router,1,3058.21,0.29,East,Mumbai,44.21,Same Day,Credit Card,Paid,TXN59129,,Good value,False,
ORD0014678,2023-07-17,CUST02755,Manish Singh,manish.singh@rediffmail.com,Premium,Laptop,9,49142.56,0.3,Central,Bangalore,68.24,Pickup,Wallet,Chargeback,TXN26641,5,Will buy again,False,
ORD0013625,2024-03-28,CUST01720,Amit Reddy,amit.reddy@rediffmail.com,New,Printer,7,13531.63,0.08,West,Kolkata,80.6,Same Day,UPI,Paid,TXN19656,5,Will buy again,False,
ORD0001831,2023-09-10,CUST00327,Meera Yadav,meera.yadav@hotmail.com,Silver,Laptop,8,52248.27,0.33,West,Ahmedabad,73.71,Express,NetBanking,Paid,TXN73687,5,Will buy again,False,
ORD0009692,2023-08-20,CUST01744,Alok Gupta,alok.gupta@gmail.com,Standard,Tablet,5,25150.37,0.37,North,Kolkata,74.11,Pickup,Debit Card,Paid,TXN89665,4,???,False,
ORD0004182,2023-09-15,CUST01934,Priya Joshi,priya.joshi@yahoo.com,Gold,Phone Stand,1,818.54,0.12,North,Chennai,45.12,Express,Wallet,Paid,TXN71757,4,,,
ORD0011277,2023-08-18,CUST00281,,invalid@@,Silver,Keyboard,two,2382.61,0.16,Central,Ahmedabad,52.87,Express,Credit Card,Paid,TXN57920,3,Great product!,False,
ORD0009412,2024-06-13,CUST00348,Pooja Joshi,pooja.joshi@hotmail.com,Gold,Monitor,7,14001.95,0.26,Central,Jaipur,99.12,Express,Debit Card,Pending,TXN76875,5,Average,False,
ORD0011418,2024-03-13,CUST02808,Priya Malhotra,priya.malhotra@hotmail.com,Standard,Laptop,7,51986.88,0.23,East,Bangalore,61.61,Standard,UPI,,TXN42029,5,Late delivery,False,
ORD0005958,2024-02-02,CUST02442,Manish Gupta,,Premium,USB Cable,8,182.4,0.02,East,Kolkata,76.46,Standard,NetBanking,Paid,TXN21578,5,Will buy again,False,
ORD0017204,2024-05-08,CUST00095,Amit Gupta,amit.gupta@gmail.com,New,Speakers,3,3896.54,0.29,South,Jaipur,44.27,Standard,UPI,Paid,TXN23389,3,Damaged,True,Wrong item
ORD0012879,2024-09-18,CUST02171,Shweta Yadav,shweta.yadav@gmail.com,Gold,Tablet,10,24496.33,0.06,West,Pune,7.34,Same Day,Credit Card,Chargeback,TXN46033,,Average,False,
ORD0012260,2024-09-10,CUST02949,Rahul Reddy,rahul.reddy@hotmail.com,Gold,External HDD,6,5666.11,0.13,East,Hyderabad,56.24,Express,NetBanking,,TXN16228,3,Great product!,True,
ORD0001056,2024-12-05,CUST02769,Ritu Verma,ritu.verma@yahoo.com,Gold,Headphones,10,3650.23,0.34,South,Lucknow,55.56,Express,Credit Card,Paid,TXN37940,4,???,False,
ORD0010494,2024-04-11,CUST01427,Anjali Joshi,anjali.joshi@yahoo.com,Silver,Power Bank,1,2251.36,0.29,North,Ahmedabad,44.29,Standard,Credit Card,Paid,TXN44222,5,Damaged,,
ORD0000595,2023-08-05,CUST02785,Raj Reddy,raj.reddy@gmail.com,Standard,Router,3,2583.62,0.01,West,Pune,3.59,Express,Debit Card,Paid,TXN84020,,Good value,False,
ORD0018054,2024-06-11,CUST01763,Pooja Verma,pooja.verma@gmail.com,Standard,Keyboard,10,2702.45,0.36,South,Mumbai,51.74,Standard,Credit Card,Pending,TXN66567,5,Will buy again,False,
ORD0001526,2023-07-14,CUST02770,Anjali Reddy,anjali.reddy@yahoo.com,Silver,Headphones,2,-3500,0.1,North,Pune,66.12,Standard,COD,Paid,TXN55655,,Average,False,
ORD0015915,2023-13-01,CUST02769,Neha Gupta,neha.gupta@hotmail.com,Gold,Smart Watch,8,8990.94,0.21,North,Chennai,28.43,Express,Debit Card,Paid,TXN54252,5,,False,
ORD0005825,2024-11-07,CUST00482,Kavita Singh,kavita.singh@gmail.com,Silver,Printer,1,11381.84,0.11,North,Pune,41.17,Standard,Credit Card,Paid,TXN36925,5,Will buy again,False,
ORD0005155,2023-04-28,CUST00383,Priya Joshi,priya.joshi@hotmail.com,Silver,Webcam,3,3419.47,0.39,South,Lucknow,7.98,Standard,NetBanking,Pending,TXN52875,2,Not satisfied,False,
ORD0014566,2024-05-13,CUST02879,Kavita Patel,kavita.patel@hotmail.com,Standard,Webcam,4,3046.16,0.19,South,Kolkata,56.77,Standard,NetBanking,Paid,TXN13683,3,Good value,False,
ORD0011387,2024-11-08,CUST02949,Pooja Sharma,pooja.sharma@gmail.com,Silver,Gaming Chair,8,12151.28,0.14,West,Lucknow,51.39,,NetBanking,Paid,TXN90026,4,Damaged,False,
ORD0016675,15/01/2024,CUST01400,Rahul Kumar,rahul.kumar@rediffmail.com,Silver,Monitor,1,15981.03,-0.5,East,Mumbai,12.58,Same Day,,Paid,TXN58571,4,???,False,
ORD0018635,2024-06-20,CUST00365,Anjali Yadav,anjali.yadav@rediffmail.com,New,Printer,5,13057.07,0.36,South,Chennai,66.48,Express,Credit Card,Paid,TXN19990,5,Great product!,False,
ORD0011521,2024-01-24,CUST01850,Ritu Joshi,ritu.joshi@rediffmail.com,Silver,Laptop,3,52731.91,0.08,Central,Ahmedabad,34.17,Standard,Credit Card,Paid,TXN64218,5,Average,False,
ORD0000762,2024-07-22,CUST02197,Kavita Reddy,kavita.reddy@gmail.com,Premium,Smart Watch,10,8360.68,0.09,North,Jaipur,6.81,Standard,Debit Card,Refunded,TXN22550,5,Excellent!,,
ORD0007825,2023-04-08,CUST01774,unknown,unknown@rediffmail.com,Gold,Webcam,8,3153.23,0.21,South,Chennai,25.71,Same Day,UPI,Paid,TXN12105,4,,False,
ORD0018843,2023-08-22,CUST01985,Sunil Gupta,sunil.gupta@rediffmail.com,Standard,Smart Watch,6,8219.03,0.32,South,lucknow,52.93,Standard,Wallet,Paid,TXN13468,5,Will buy again,False,
ORD0014353,2023-04-07,CUST00210,Pooja Sharma,pooja.sharma@yahoo.com,Gold,Desk Lamp,6,,0.21,Central,Pune,54.32,Same Day,Credit Card,Chargeback,TXN66881,2,Excellent!,False,
ORD0007000,2024-02-30,CUST02980,Suresh Sharma,suresh.sharma@yahoo.com,,Gaming Chair,1,11950.0,0.02,South,Kolkata,9.91,Standard,NetBanking,Paid,TXN67322,5,Average,False,
ORD0000082,2024-03-12,CUST00022,Meera Patel,meera.patel@rediffmail.com,Gold,Headphones,,3564.84,0.22,South,Jaipu,75.72,,Credit Card,Paid,TXN61306,,NA,False,
ORD0007043,2024-12-08,CUST00443,Alok Yadav,alok.yadav@yahoo.com,Standard,USB Cable,3,214.96,0.12,North,Bangalore,,,Credit Card,Paid,TXN76549,5,Excellent!,False,
ORD0010045,2023-11-07,CUST01424,Meera Joshi,meera.joshi@yahoo.com,Premium,Desk Lamp,5,1707.4,0.05,East,Pune,37.72,Express,UPI,Paid,TXN93744,3,,False,
ORD0008725,2024-05-09,CUST01278,Shweta Gupta,shweta.gupta@yahoo.com,Standard,Webcam,8,3286.39,2.5,North,Ahmedabad,19.36,Same Day,COD,Paid,TXN35894,5,???,False,
ORD0000959,2024-04-27,CUST00962,Amit Patel,amit.patel@hotmail.com,Standard,Webcam,3,2869.65,0.14,North,Delhi,31.16,Same Day,COD,Paid,TXN91600,5,Poor quality,False,
ORD0008665,2024-12-11,CUST01330,Amit Verma,amit.verma@hotmail.com,Standard,Power Bank,3,1873.84,0.12,Central,Bangalore,93.53,Same Day,Debit Card,Pending,TXN99526,5,Will buy again,No,
ORD0006610,2023-09-19,CUST00552,Raj Gupta,raj.gupta@hotmail.com,Gold,Power Bank,7,2045.62,0.07,North,Jaipur,21.71,Standard,Debit Card,Paid,TXN85977,5,Excellent!,False,
ORD0006027,2024-01-05,CUST01751,Meera Sharma,meera.sharma@yahoo.com,Standard,Printer,4,11746.38,,East,Hyderabad,79.3,Standard,UPI,Paid,TXN46027,5,Not satisfied,False,
ORD0011106,2023-12-13,CUST01369,Manish Patel,manish.patel@gmail.com,Premium,Gaming Chair,9,10567.85,0.23,South,Jaipur,33.38,Standard,Debit Card,Paid,TXN12285,5,Will buy again,False,
ORD0007239,2024-11-21,CUST02814,Ritu Malhotra,ritu.malhotra@yahoo.com,Standard,Monitor,6,13576.62,0.17,East,Chennai,35.84,Standard,Debit Card,Paid,TXN55149,,Will buy again,False,
ORD0019363,,CUST01726,Rahul Malhotra,rahul.malhotra@gmail.com,Standard,USB Cable,10,227.36,0.25,East,Delhi,25.74,Standard,NetBanking,Failed,TXN94239,5,Will buy again,False,
ORD0016601,2023-04-06,CUST00516,Priya Reddy,priya.reddy@rediffmail.com,Premium,Monitor,8,13265.05,0.35,North,Jaipur,62.19,Standard,Debit Card,Paid,TXN72445,2,Good value,Y,Better price
ORD0003955,2024-03-18,CUST00970,Rahul Sharma,rahul.sharma@yahoo.com,Silver,Power Bank,0,2243.16,2.5,North,Delhi,43.35,Express,COD,Chargeback,TXN83133,4,Late delivery,False,
ORD0004404,2024-11-11,CUST02343,Kavita Sharma,kavita.sharma@hotmail.com,Gold,Gaming Chair,4,13618.53,0.31,East,Bangalore,49.57,Same Day,Debit Card,Paid,TXN19215,5,Late delivery,Y,Wrong item
ORD0016139,2024-02-25,CUST02517,Suresh Verma,suresh.verma@gmail.com,Standard,Monitor,6,14764.41,0.19,North,Kolkata,93.79,Pickup,NetBanking,Paid,TXN52513,2,,False,
ORD0018710,2024-05-06,CUST00442,Rahul Verma,rahul.verma@rediffmail.com,Silver,Mouse,9,765.07,0.17,South,Delhi,71.89,Standard,Credit Card,Paid,TXN69313,,Great product!,False,
ORD0004512,2024-01-09,CUST02253,Raj Patel,raj.patel@yahoo.com,Gold,Mouse,3,914.39,0.16,West,Delhi,83.09,Express,Credit Card,Paid,TXN24441,5,Not satisfied,False,
ORD0001667,2023-05-09,CUST02321,Neha Verma,neha.verma@hotmail.com,Premium,Speakers,2,3865.96,0.09,East,Kolkata,41.86,,Credit Card,Pending,TXN53299,4,Good value,True,Wrong item
ORD0006858,2023-03-06,CUST02094,Manish Malhotra,manish.malhotra@yahoo.com,Standard,Gaming Chair,8,13292.32,0.15,North,Pune,4.36,Standard,COD,Paid,TXN64976,4,Average,False,
ORD0005354,2024-12-22,CUST00284,Manish Kumar,manish.kumar@hotmail.com,Standard,Webcam,8,3369.53,,West,Lucknow,21.67,Standard,NetBanking,Paid,TXN70547,,Will buy again,False,
ORD0004588,2023-12-25,CUST01729,Neha Sharma,neha.sharma@gmail.com,Premium,Laptop,1,50760.76,0.0,North,Pune,33.91,Standard,Credit Card,Paid,TXN30466,4,Poor quality,False,
ORD0017150,2024-09-25,CUST00489,Anjali Joshi,anjali.joshi@hotmail.com,Standard,Laptop,2,275000,0.17,West,Lucknow,7.46,Standard,Credit Card,Chargeback,TXN94752,5,???,False,
ORD0016540,2023-01-14,CUST00339,Anjali Kumar,anjali.kumar@hotmail.com,Gold,Speakers,10,3842.36,0.28,South,Hyderabad,8.4,Express,NetBanking,Paid,TXN36736,3,???,False,
ORD0012015,2024-07-17,CUST00422,Amit Joshi,amit.joshi@gmail.com,Standard,Monitor,10,14650.83,0.25,South,Bangalore,-9.19,Standard,NetBanking,Paid,TXN76860,3,Good value,False,
ORD0014955,2024-12-24,CUST01324,Rahul Malhotra,rahul.malhotra@hotmail.com,Standard,External HDD,3,6604.98,0.03,South,Pune,42.65,Standard,Credit Card,Paid,TXN89525,1,Damaged,False,
ORD0018914,2023-11-26,CUST00629,Shweta Gupta,shweta.gupta@yahoo.com,Premium,Tablet,4,24313.4,0.33,East,Delhi,82.0,Same Day,Debit Card,Paid,TXN65402,4,Average,False,
ORD0012302,2023-03-10,CUST02767,Sunil Joshi,sunil.joshi@hotmail.com,Standard,Webcam,4,3179.24,0.19,East,BANGALORE,69.01,Standard,Credit Card,Paid,TXN98614,,Poor quality,False,
ORD0003725,2023-08-27,CUST01772,Rahul Verma,rahul.verma@rediffmail.com,Standard,Speakers,3,3868.64,2.5,West,Mumbai,74.13,Same Day,COD,Paid,TXN30867,5,Poor quality,False,
ORD0001265,2024-05-10,CUST01165,Meera Kumar,meera.kumar@hotmail.com,Standard,Phone Stand,1,4000,0.33,South,Pune,24.5,Express,Credit Card,Paid,TXN44084,5,???,,
ORD0004868,2024-03-05,CUST02783,Amit Sharma,amit.sharma@hotmail.com,Standard,Headphones,7,3482.62,0.24,West,Lucknow,41.51,Standard,Credit Card,Paid,TXN60760,,Great product!,False,
ORD0018479,2023-06-15,CUST01602,Kavita Kumar,kavita.kumar@hotmail.com,Standard,Mouse,5,740.96,0.18,North,Lucknow,70.39,Standard,,Pending,TXN73253,2,???,False,
ORD0007256,2024-02-18,CUST01733,Sunil Verma,sunil.verma@hotmail.com,Standard,Speakers,9,20000,0.19,North,Lucknow,94.78,Standard,UPI,Paid,TXN25476,1,Great product!,False,
ORD0017227,2024-03-02,CUST01810,Shweta Kumar,shweta.kumar@rediffmail.com,Standard,Phone Stand,1,795.84,0.08,North,Jaipur,29.6,Standard,COD,Refunded,TXN30164,1,Good value,False,
ORD0010629,2024-02-24,CUST01871,Vikas Joshi,vikas.joshi@yahoo.com,Premium,External HDD,9,5960.81,0.23,East,Jaipur,2.6,Express,Credit Card,Paid,TXN89141,4,Late delivery,False,
ORD0014798,2024-09-15,CUST02340,Sunil Verma,sunil.verma@rediffmail.com,Standard,Speakers,3,3905.75,0.17,North, Lucknow,68.71,Express,UPI,Paid,TXN24886,3,???,False,
ORD0004375,2023-12-21,CUST01616,Vikas Malhotra,vikas.malhotra@gmail.com,New,Desk Lamp,6,1657.78,0.2,East,Bangalore,36.33,Express,Wallet,Paid,TXN85250,1,NA,False,
ORD0009465,2023-08-27,CUST02277,Rahul Patel,rahul.patel@gmail.com,Gold,Smart Watch,6,7927.78,0.31,East,Kolkata,97.4,Same Day,NetBanking,Failed,TXN64530,3,NA,False,
ORD0004088,2024-06-13,CUST02096,Sunil Verma,sunil.verma@gmail.com,Gold,Power Bank,9,2258.75,0.36,South,Mumbai,58.14,Express,Credit Card,Paid,TXN54179,4,???,False,
ORD0008465,2023-03-07,CUST00234,Rahul Sharma,rahul.sharma@hotmail.com,Silver,Headphones,2,3676.51,0.28,West,Bangalore,85.49,Standard,Credit Card,Paid,TXN83368,2,Damaged,False,
ORD0013903,2024-10-12,CUST00114,Manish Verma,manish.verma@yahoo.com,Standard,Tablet,-5,27347.86,0.08,South,Delhi,17.87,Standard,UPI,Paid,TXN22110,4,Average,False,
ORD0001898,2023-09-19,CUST01021,Pooja Sharma,pooja.sharma@hotmail.com,Gold,Router,2,3276.27,0.0,North,Ahmedabad,60.16,Express,,Paid,TXN59867,3,Will buy again,True,Not needed
ORD0013309,2023-11-15,CUST00728,Kavita Joshi,kavita.joshi@gmail.com,Silver,Laptop,5,47096.49,,North,Ahmedabad,22.68,Standard,Credit Card,Paid,TXN88124,5,Poor quality,False,
ORD0007417,2024-11-07,CUST02988,Vikas Singh,vikas.singh@rediffmail.com,Gold,Laptop,-1,49972.65,0.01,North,Jaipur,67.01,Pickup,UPI,Paid,TXN16919,0,Great product!,True,Damaged
ORD0018268,2024-09-05,CUST01388,Ritu Patel,ritu.patel@yahoo.com,Premium,Router,2,3181.76,0.14,South,Bangalore,34.51,Standard,UPI,Chargeback,TXN72922,4,Poor quality,False,
ORD0019605,2023-12-01,CUST02380,Raj Reddy,raj.reddy@yahoo.com,Silver,Power Bank,,1878.06,0.2,East,Bangalore,94.37,Standard,NetBanking,Paid,TXN75733,,Late delivery,False,
ORD0013583,2024-04-10,CUST00062,Suresh Kumar,suresh.kumar@hotmail.com,Standard,Router,1,2729.99,0.37,East,Pune,25.22,Standard,COD,Paid,TXN97510,5,Late delivery,False,
ORD0018601,2023-11-09,CUST00908,,invalid@@,Gold,Keyboard,three,2266.92,0.13,West,Delhi,56.56,Standard,Debit Card,Paid,TXN96086,3,Good value,False,
ORD0002530,2023-12-13,CUST02016,Pooja Sharma,pooja.sharma@yahoo.com,Gold,Webcam,two,3012.18,0.15,East,Ahmedabad,28.17,Standard,UPI,Paid,TXN75201,,Great product!,False,
ORD0017929,2023-07-07,CUST02457,Ritu Gupta,ritu.gupta@gmail.com,Premium,Webcam,,2722.68,0.13,South,Ahmedabad,26.02,Express,UPI,Refunded,TXN47582,5,Good value,False,
ORD0008105,2023-12-09,CUST02277,Rahul Sharma,rahul.sharma@rediffmail.com,Gold,Power Bank,1,2194.96,,Central,Delhi,75.76,Same Day,Credit Card,Paid,TXN82939,4,???,False,
ORD0006923,2024-12-12,CUST00232,Vikas Patel,vikas.patel@rediffmail.com,New,Keyboard,9,2184.59,,South,Lucknow,8.99,Standard,Debit Card,Paid,TXN78818,4,???,False,
ORD0008908,,CUST00980,Manish Verma,manish.verma@yahoo.com,Premium,Router,2,3113.12,,North,Lucknow,18.05,Standard,Credit Card,Refunded,TXN67962,5,???,False,
ORD0000661,2023-11-02,CUST01962,Manish Reddy,manish.reddy@gmail.com,Standard,Webcam,4,2677.38,0.24,East,Chennai,42.47,,Debit Card,Paid,TXN45922,4,Average,False,
ORD0013343,2024-06-20,CUST02660,Sunil Kumar,sunil.kumar@yahoo.com,Gold,Desk Lamp,4,1614.87,0.25,South,Ahmedabad,63.66,Standard,Credit Card,Pending,TXN74547,0,Great product!,,
